ID,Type,Module,Topic,Difficulty,DifficultyValue,QuestionText,OptionA,OptionB,OptionC,OptionD,CorrectAnswer,CurriculumMapID,CourseCode,Subtopic,Discrimination,Guessing,Active,ExposureCount,AttemptCount,CorrectCount,AverageTimeSeconds,Explanation,LearningOutcome
1898,Elements,Module 5 - Refrigeration Engineering and Its Application,Refrigeration Engineering and Its Application,Easy,1,To increase heat transfer in the evaporator,Increase suction pressure,Increase air circulation,Defrost coils,B and C,D,PRC-PPE-37-Design-selection-and-specification-of-ref-plants-and-Equipments,ME323,Design selection and specification of ref. plants and Equipments,1.35,0.25,TRUE,0,0,0,0,"The correct answer is B and C. This item checks the accepted term, value, or principle used in Design Selection and Specification of Ref. Plants and Equipment.","Explain key concepts, terms, and operating principles under Design Selection and Specification of Refrigeration Plants and Equipment."
1899,Elements,Module 5 - Refrigeration Engineering and Its Application,Refrigeration Engineering and Its Application,Hard,5,When the compressor is operated in short spurts after a lay-up or overhaul the purpose is to :,Allow refrigerant time to circulate,Determine actual the compressor oil level,Effect gradual cooling,None of the above,D,PRC-PPE-37-Design-selection-and-specification-of-ref-plants-and-Equipments,ME323,Design selection and specification of ref. plants and Equipments,1.35,0.25,TRUE,0,0,0,0,"The correct answer is None of the above. This item checks the accepted term, value, or principle used in Design Selection and Specification of Ref. Plants and Equipment.","Explain key concepts, terms, and operating principles under Design Selection and Specification of Refrigeration Plants and Equipment."
1900,Elements,Module 5 - Refrigeration Engineering and Its Application,Refrigeration Engineering and Its Application,Hard,5,Which of the following types of valves are not used for suction or discharge?,Gate,Diaphragm,Metallic,Ring,A,PRC-PPE-37-Design-selection-and-specification-of-ref-plants-and-Equipments,ME323,Design selection and specification of ref. plants and Equipments,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Gate. This item checks the accepted term, value, or principle used in Design Selection and Specification of Ref. Plants and Equipment.","Explain key concepts, terms, and operating principles under Design Selection and Specification of Refrigeration Plants and Equipment."
1901,Elements,Module 5 - Refrigeration Engineering and Its Application,Refrigeration Engineering and Its Application,Medium,3,What usually happened if brine has a high specific gravity ?,It will freeze,It will crystallize,Nothing will happen,It will solidify,B,PRC-PPE-36-Basic-Design-of-ice-Plants-Cold-Storage-and-Skating-Rinks,ME323,"Basic Design of ice Plants, Cold Storage and Skating Rinks",1.35,0.25,TRUE,0,0,0,0,"The correct answer is It will crystallize. This item checks the accepted term, value, or principle used in Basic Design of Ice Plants, Cold Storage and Skating Rinks.","Explain key concepts, terms, and operating principles under Basic Design of Ice Plants, Cold Storage and Skating Rinks."
1902,Elements,Module 5 - Refrigeration Engineering and Its Application,Refrigeration Engineering and Its Application,Easy,1,When does the refrigerant gives-up heat?,When it evaporates,When it condenses,When it vaporizes,When it boils,B,PRC-PPE-34-Principles-of-Different-Refrigeration-Systems,ME323,Principles of Different Refrigeration Systems,1.35,0.25,TRUE,0,0,0,0,"The correct answer is When it condenses. This item checks the accepted term, value, or principle used in Principles of Different Refrigeration Systems.","Explain key concepts, terms, and operating principles under Principles of Different Refrigeration Systems."
1906,Elements,Module 5 - Refrigeration Engineering and Its Application,Refrigeration Engineering and Its Application,Easy,1,The temperature of the refrigerant is highest just before it enters the :,Receiver,Evaporator,Condenser,King valve,C,PRC-PPE-34-Principles-of-Different-Refrigeration-Systems,ME323,Principles of Different Refrigeration Systems,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Condenser. This item checks the accepted term, value, or principle used in Principles of Different Refrigeration Systems.","Explain key concepts, terms, and operating principles under Principles of Different Refrigeration Systems."
1911,Elements,Module 5 - Refrigeration Engineering and Its Application,Refrigeration Engineering and Its Application,Hard,5,A “cold diffuser” is a:,Type of condenser,Special valve used as bypass,Type of evaporator,None of the above,C,PRC-PPE-37-Design-selection-and-specification-of-ref-plants-and-Equipments,ME323,Design selection and specification of ref. plants and Equipments,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Type of evaporator. This item checks the accepted term, value, or principle used in Design Selection and Specification of Ref. Plants and Equipment.","Explain key concepts, terms, and operating principles under Design Selection and Specification of Refrigeration Plants and Equipment."
1912,Elements,Module 5 - Refrigeration Engineering and Its Application,Refrigeration Engineering and Its Application,Hard,5,Which do you think is the effect of “subcooling”?,It causes flooding back to the compressor,It reduces the horsepower per ton of refrigeration,It increases the compression ratio,It increase the horsepower per ton of refrigeration,B,PRC-PPE-34-Principles-of-Different-Refrigeration-Systems,ME323,Principles of Different Refrigeration Systems,1.35,0.25,TRUE,0,0,0,0,"The correct answer is It reduces the horsepower per ton of refrigeration. This item checks the accepted term, value, or principle used in Principles of Different Refrigeration Systems.","Explain key concepts, terms, and operating principles under Principles of Different Refrigeration Systems."
1913,Elements,Module 5 - Refrigeration Engineering and Its Application,Refrigeration Engineering and Its Application,Medium,3,Subcooling is to:,Cool the evaporator below its normal temperature,Cool the liquid before it enters the compressor,Cool the liquid before it enters the evaporator,Cool the refrigerant gas before it enters the receiver,C,PRC-PPE-34-Principles-of-Different-Refrigeration-Systems,ME323,Principles of Different Refrigeration Systems,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Cool the liquid before it enters the evaporator. This item checks the accepted term, value, or principle used in Principles of Different Refrigeration Systems.","Explain key concepts, terms, and operating principles under Principles of Different Refrigeration Systems."
1922,Elements,Module 5 - Refrigeration Engineering and Its Application,Refrigeration Engineering and Its Application,Medium,3,Subcooling of the refrigerant results in :,Less circulating water needed,Effect of refrigerant increased,Liquid less likely to vaporize,B and C,D,PRC-PPE-34-Principles-of-Different-Refrigeration-Systems,ME323,Principles of Different Refrigeration Systems,1.35,0.25,TRUE,0,0,0,0,"The correct answer is B and C. This item checks the accepted term, value, or principle used in Principles of Different Refrigeration Systems.","Explain key concepts, terms, and operating principles under Principles of Different Refrigeration Systems."
1930,Elements,Module 5 - Refrigeration Engineering and Its Application,Refrigeration Engineering and Its Application,Medium,3,A scale trap in a Freon system will be found on the,Receiver,Discharge side,Suction side,Condenser,C,PRC-PPE-37-Design-selection-and-specification-of-ref-plants-and-Equipments,ME323,Design selection and specification of ref. plants and Equipments,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Suction side. This item checks the accepted term, value, or principle used in Design Selection and Specification of Ref. Plants and Equipment.","Explain key concepts, terms, and operating principles under Design Selection and Specification of Refrigeration Plants and Equipment."
1932,Elements,Module 5 - Refrigeration Engineering and Its Application,Refrigeration Engineering and Its Application,Hard,5,Two compressor should not be run in parallel because :,There is a possibility of losing oil,It will give over – capacity,It is not efficient,A or B,A,PRC-PPE-37-Design-selection-and-specification-of-ref-plants-and-Equipments,ME323,Design selection and specification of ref. plants and Equipments,1.35,0.25,TRUE,0,0,0,0,"The correct answer is There is a possibility of losing oil. This item checks the accepted term, value, or principle used in Design Selection and Specification of Ref. Plants and Equipment.","Explain key concepts, terms, and operating principles under Design Selection and Specification of Refrigeration Plants and Equipment."
1933,Elements,Module 5 - Refrigeration Engineering and Its Application,Refrigeration Engineering and Its Application,Easy,1,The process that takes place in the evaporator called,Transfer of the latent heat of vaporization,Absorption of the latent heat of vaporization,Absorption of the latent heat of fusion,Transfer of the latent heat of fusion,B,PRC-PPE-34-Principles-of-Different-Refrigeration-Systems,ME323,Principles of Different Refrigeration Systems,1.35,0.25,TRUE,0,0,0,0,"The correct answer is Absorption of the latent heat of vaporization. This item checks the accepted term, value, or principle used in Principles of Different Refrigeration Systems.","Explain key concepts, terms, and operating principles under Principles of Different Refrigeration Systems."
1937,Elements,Module 5 - Refrigeration Engineering and Its Application,Refrigeration Engineering and Its Application,Medium,3,Which of the following is not essential to a compression refrigeration system?,A receiver,A condenser,An evaporator,A dehydrator,A,PRC-PPE-37-Design-selection-and-specification-of-ref-plants-and-Equipments,ME323,Design selection and specification of ref. plants and Equipments,1.35,0.25,TRUE,0,0,0,0,"The correct answer is A receiver. This item checks the accepted term, value, or principle used in Design Selection and Specification of Ref. Plants and Equipment.","Explain key concepts, terms, and operating principles under Design Selection and Specification of Refrigeration Plants and Equipment."
